position,doc,lang,form,lemma,anchor
737,casanatensis,,recte,,w1944
738,casanatensis,,separatur,,w1947
739,casanatensis,,a,,w1950
740,casanatensis,,uerbo,,w1953
741,casanatensis,,¢quia,,w1956
742,casanatensis,,habet,,w1959
743,casanatensis,,casus,,w1962
744,casanatensis,,¢quibus,,w1965
745,casanatensis,,caret,,w1968
746,casanatensis,,uerbu2um,,w1971
747,casanatensis,,et,,w1974
748,casanatensis,,genera,,w1977
749,casanatensis,,sicut,,w1980
750,casanatensis,,nomina,,w1983
751,casanatensis,,et,,w1986
752,casanatensis,,caret,,w1989
753,casanatensis,,modis,,w1992
754,casanatensis,,quos,,w1995
755,casanatensis,,continet,,w1998
756,casanatensis,,uerbu2um,,w2001
757,casanatensis,,ŋpropriu2um,,w2004
758,casanatensis,,est,,w2007
759,casanatensis,,ŋpronominu2um,,w2010
760,casanatensis,,poni,,w2013
761,casanatensis,,ŋpro,,w2016
762,casanatensis,,proprio,,w2019
763,casanatensis,,nomine,,w2022
764,casanatensis,,et,,w2025
765,casanatensis,,certa2am,,w2028
766,casanatensis,,significare,,w2031
767,casanatensis,,þpersona2am,,w2034
768,casanatensis,,idcirco,,w2037
769,casanatensis,,¢quis,,w2040
770,casanatensis,,et,,w2043
771,casanatensis,,¢qui,,w2046
772,casanatensis,,qualis,,w2049
773,casanatensis,,talis,,w2052
774,casanatensis,,quantus,,w2055
775,casanatensis,,tantus,,w2058
776,casanatensis,,quotus,,w2061
777,casanatensis,,totus,,w2064
778,casanatensis,,et,,w2067
779,casanatensis,,similia,,w2070
780,casanatensis,,sunt,,w2073
781,casanatensis,,infinita,,w2076
782,casanatensis,,siue,,w2079
783,casanatensis,,interrogatiua,,w2082
784,casanatensis,,uel,,w2085
785,casanatensis,,relatiua,,w2088
786,casanatensis,,et,,w2091
787,casanatensis,,loco,,w2094
788,casanatensis,,ŋproprioru2um,,w2097
789,casanatensis,,nominu2um,,w2100
790,casanatensis,,n¯non,,w2103
791,casanatensis,,ponuntur,,w2106
792,casanatensis,,neq;que,,w2109
793,casanatensis,,þpersonas,,w2112
794,casanatensis,,certas,,w2115
795,casanatensis,,significant,,w2118
796,casanatensis,,et,,w2121
797,casanatensis,,¢quia,,w2124
798,casanatensis,,more,,w2127
799,casanatensis,,nominu2um,,w2130
800,casanatensis,,significant,,w2133
801,casanatensis,,substantias,,w2136
802,casanatensis,,qua2amuis,,w2139
803,casanatensis,,infinitas,,w2142
804,casanatensis,,et,,w2145
805,casanatensis,,qualitatem,,w2148
806,casanatensis,,quamuis,,w2151
807,casanatensis,,generalem,,w2154
808,casanatensis,,non,,w2157
809,casanatensis,,pronomina,,w2160
810,casanatensis,,sed,,w2163
811,casanatensis,,nomina,,w2166
812,casanatensis,,dicenda,,w2169
813,casanatensis,,sunt,,w2172
814,casanatensis,,etsi,,w2175
815,casanatensis,,ex,,w2178
816,casanatensis,,eis,,w2181
817,casanatensis,,aliqua,,w2184
818,casanatensis,,declinantur,,w2187
819,casanatensis,,sicut,,w2190
820,casanatensis,,ŋpronomina,,w2193
821,casanatensis,,n¯non,,w2196
822,casanatensis,,est,,w2199
823,casanatensis,,adtendenda,,w2202
824,casanatensis,,eoru2um,,w2205
825,casanatensis,,declinatio,,w2208
826,casanatensis,,¢quia,,w2211
827,casanatensis,,multa,,w2214
828,casanatensis,,ŋpronomina,,w2217
829,casanatensis,,more,,w2220
830,casanatensis,,nominu2um,,w2223
831,casanatensis,,declinantur,,w2226
832,casanatensis,,et,,w2229
833,casanatensis,,multa,,w2232
834,casanatensis,,nomina,,w2235
835,casanatensis,,more,,w2238
836,casanatensis,,ŋpronominu2um,,w2241
837,casanatensis,,sed,,w2244
838,casanatensis,,uis,,w2247
839,casanatensis,,et,,w2250
840,casanatensis,,significatio,,w2253
841,casanatensis,,et,,w2256
842,casanatensis,,ŋproprietas,,w2259
843,casanatensis,,uniuscuiusq;que,,w2262
844,casanatensis,,partis,,w2265
845,casanatensis,,contemplanda,,w2268
846,casanatensis,,est,,w2271
847,casanatensis,,ŋpropriu2um,,w2274
848,casanatensis,,est,,w2277
849,casanatensis,,aduerbii,,w2280
850,casanatensis,,cu2um,,w2283
851,casanatensis,,uerbo,,w2286
852,casanatensis,,poni,,w2289
853,casanatensis,,et,,w2292
854,casanatensis,,sine,,w2295
855,casanatensis,,eo,,w2298
856,casanatensis,,n¯non,,w2301
857,casanatensis,,habere,,w2304
858,casanatensis,,þperfecta2am,,w2307
859,casanatensis,,significationem,,w2310
860,casanatensis,,ut,,w2313
861,casanatensis,,bene,,w2316
862,casanatensis,,facio,,w2319
863,casanatensis,,inter,,w2322
864,casanatensis,,aduerbiu2um,,w2325
865,casanatensis,,et,,w2328
866,casanatensis,,p¯prepositione2em,,w2331
867,casanatensis,,hoc,,w2334
868,casanatensis,,distat,,w2337
869,casanatensis,,qd¯uod,,w2340
870,casanatensis,,aduerbiu2um,,w2343
871,casanatensis,,sine,,w2346
872,casanatensis,,casualib;bus,,w2349
873,casanatensis,,et,,w2352
874,casanatensis,,cu2um,,w2355
875,casanatensis,,casualib;bus,,w2358
876,casanatensis,,potest,,w2361
877,casanatensis,,uerbo,,w2364
878,casanatensis,,et,,w2367
879,casanatensis,,p¯preponi,,w2370
880,casanatensis,,et,,w2373
881,casanatensis,,postponi,,w2376
882,casanatensis,,ut,,w2379
883,casanatensis,,"poneThere is a macron sign over the final ""e"" (""ponē"") to mark the vowel's long quantity.",,w2382
884,casanatensis,,currit,,w2385
885,casanatensis,,et,,w2388
886,casanatensis,,currit,,w2391
887,casanatensis,,"poneThere is a macron sign over the final ""e"" (""ponē"") to mark the vowel's long quantity.",,w2394
888,casanatensis,,uenit,,w2397
889,casanatensis,,tempore,,w2400
890,casanatensis,,longo,,w2403
891,casanatensis,,post,,w2406
892,casanatensis,,et,,w2409
893,casanatensis,,post,,w2412
894,casanatensis,,longo,,w2415
895,casanatensis,,tempore,,w2418
896,casanatensis,,uenit,,w2421
897,casanatensis,,iungitur,,w2424
898,casanatensis,,cu2um,,w2427
899,casanatensis,,nomine,,w2430
900,casanatensis,,sine,,w2433
901,casanatensis,,uerbo,,w2436
902,casanatensis,,sed,,w2439
903,casanatensis,,þper,,w2442
904,casanatensis,,ellipsin,,w2445
905,casanatensis,,est,,w2448
906,casanatensis,,n¯non,,w2451
907,casanatensis,,bonus,,w2454
908,casanatensis,,homo,,w2457
909,casanatensis,,subauditur,,w2460
910,casanatensis,,est,,w2463
911,casanatensis,,ŋpropriu2um,,w2466
912,casanatensis,,est,,w2469
913,casanatensis,,p¯prepositioni,,w2472
914,casanatensis,,separatim,,w2475
915,casanatensis,,þper,,w2478
916,casanatensis,,appositione2em,,w2481
917,casanatensis,,et,,w2484
918,casanatensis,,c¯coniunctim,,w2487
919,casanatensis,,þper,,w2490
920,casanatensis,,c¯compositione2em,,w2493
921,casanatensis,,p¯preponi,,w2496
922,casanatensis,,casualib;bus,,w2499
923,casanatensis,,ut,,w2502
924,casanatensis,,apud,,w2505
925,casanatensis,,amicu2um,,w2508
926,casanatensis,,et,,w2511
927,casanatensis,,indoctus,,w2514
928,casanatensis,,et,,w2517
929,casanatensis,,c¯coniunctim,,w2520
930,casanatensis,,þper,,w2523
931,casanatensis,,c¯compositione2em,,w2526
932,casanatensis,,carentib;bus,,w2529
933,casanatensis,,casu,,w2532
934,casanatensis,,ut,,w2535
935,casanatensis,,intercurro,,w2538
936,casanatensis,,induco,,w2541
937,casanatensis,,ŋpropriu2um,,w2544
938,casanatensis,,est,,w2547
939,casanatensis,,c¯coniunctioni,,w2550
940,casanatensis,,c¯coniu2ungere,,w2553
941,casanatensis,,diuersas,,w2556
942,casanatensis,,qualescu2umq;que,,w2559
943,casanatensis,,casuales,,w2562
944,casanatensis,,dictiones,,w2565
945,casanatensis,,et,,w2568
946,casanatensis,,diuersa,,w2571
947,casanatensis,,uerba,,w2574
948,casanatensis,,uel,,w2577
949,casanatensis,,aduerbia,,w2580
950,casanatensis,,ut,,w2583
951,casanatensis,,formosus,,w2586
952,casanatensis,,et,,w2589
953,casanatensis,,sapiens,,w2592
954,casanatensis,,legens,,w2595
955,casanatensis,,et,,w2598
956,casanatensis,,scribens,,w2601
957,casanatensis,,ego,,w2604
958,casanatensis,,et,,w2607
959,casanatensis,,tu,,w2610
960,casanatensis,,facio,,w2613
961,casanatensis,,et,,w2616
962,casanatensis,,dico,,w2619
963,casanatensis,,bene,,w2622
964,casanatensis,,et,,w2625
965,casanatensis,,celeriter,,w2628
966,casanatensis,,hoc,,w2631
967,casanatensis,,p¯prepositio,,w2634
968,casanatensis,,n¯non,,w2637
969,casanatensis,,facit,,w2640
970,casanatensis,,na2am,,w2643
971,casanatensis,,p¯prepositio,,w2646
972,casanatensis,,cu¯um,,w2649
973,casanatensis,,uerbo,,w2652
974,casanatensis,,potest,,w2655
975,casanatensis,,c¯componi,,w2658
976,casanatensis,,coniunctio,,w2661
977,casanatensis,,nu2umqua2am,,w2664
978,casanatensis,,qua2amuis,,w2667
979,casanatensis,,p¯preposita,,w2670
980,casanatensis,,inueniatur,,w2673
981,casanatensis,,et,,w2676
982,casanatensis,,p¯prepositio,,w2679
983,casanatensis,,separatim,,w2682
984,casanatensis,,semþper,,w2685
985,casanatensis,,p¯preponitur,,w2688
986,casanatensis,,casualibus,,w2691
987,casanatensis,,coniunctio,,w2694
988,casanatensis,,et,,w2697
989,casanatensis,,p¯preponitur,,w2700
990,casanatensis,,et,,w2703
991,casanatensis,,postponitur,,w2706
992,casanatensis,,ideo,,w2709
993,casanatensis,,nomen,,w2712
994,casanatensis,,omnes,,w2715
995,casanatensis,,partes,,w2718
996,casanatensis,,p¯precedit,,w2721
997,casanatensis,,¢quia,,w2724
998,casanatensis,,non,,w2727
999,casanatensis,,potest,,w2730
1000,casanatensis,,sciri,,w2733
1001,casanatensis,,quæcumq;que,,w2736
1002,casanatensis,,creatura,,w2739
1003,casanatensis,,uel,,w2742
1004,casanatensis,,res,,w2745
1005,casanatensis,,uel,,w2748
1006,casanatensis,,etia2am,,w2751
1007,casanatensis,,ceteræ,,w2754
1008,casanatensis,,partes,,w2757
1009,casanatensis,,nisi,,w2760
1010,casanatensis,,þper,,w2763
1011,casanatensis,,suu2um,,w2766
1012,casanatensis,,nomen,,w2769
1013,casanatensis,,sine,,w2772
1014,casanatensis,,nomine,,w2775
1015,casanatensis,,eni2im,,w2776
1016,casanatensis,,perit,,w2778
1017,casanatensis,,reru2um,,w2781
1018,casanatensis,,cognitio,,w2784
1019,casanatensis,,non,,w2787
1020,casanatensis,,potest,,w2790
1021,casanatensis,,de,,w2793
1022,casanatensis,,uoce,,w2796
1023,casanatensis,,et,,w2799
1024,casanatensis,,littera,,w2802
1025,casanatensis,,tractari,,w2805
1026,casanatensis,,nisi,,w2808
1027,casanatensis,,nomen,,w2811
1028,casanatensis,,uocis,,w2814
1029,casanatensis,,et,,w2817
1030,casanatensis,,litteræ,,w2820
1031,casanatensis,,agnoscatur,,w2823
1032,casanatensis,,prius,,w2826
1033,casanatensis,,qm¯uoniam,,w2829
1034,casanatensis,,in,,w2832
1035,casanatensis,,rebus,,w2835
1036,casanatensis,,omnibus,,w2838
1037,casanatensis,,nomina,,w2841
1038,casanatensis,,st¯sunt,,w2844
1039,casanatensis,,primigenia,,w2847
1040,casanatensis,,nomen,,w2850
1041,casanatensis,,et,,w2853
1042,casanatensis,,secundu2um,,w2856
1043,casanatensis,,sonu2um,,w2859
1044,casanatensis,,definitur,,w2862
1045,casanatensis,,hoc,,w2865
1046,casanatensis,,est,,w2868
1047,casanatensis,,secundu2um,,w2871
1048,casanatensis,,suþperficiem,,w2874
1049,casanatensis,,et,,w2877
1050,casanatensis,,secundu2um,,w2880
1051,casanatensis,,substantia2am,,w2883
1052,casanatensis,,hoc,,w2886
1053,casanatensis,,est,,w2889
1054,casanatensis,,secundu2um,,w2892
1055,casanatensis,,qualitatem,,w2895
1056,casanatensis,,sensus,,w2898
1057,casanatensis,,secundum,,w2901
1058,casanatensis,,sonu2um,,w2904
1059,casanatensis,,hoc,,w2907
1060,casanatensis,,est,,w2910
1061,casanatensis,,secundu2um,,w2913
1062,casanatensis,,suþperficiem,,w2916
1063,casanatensis,,hoc,,w2919
1064,casanatensis,,modo,,w2922
1065,casanatensis,,dictus,,w2925
1066,casanatensis,,in,,w2928
1067,casanatensis,,masculino,,w2931
1068,casanatensis,,ponitur,,w2934
1069,casanatensis,,ut,,w2937
1070,casanatensis,,pes,,w2940
1071,casanatensis,,dictus,,w2943
1072,casanatensis,,est,,w2946
1073,casanatensis,,dicta,,w2949
1074,casanatensis,,in,,w2952
1075,casanatensis,,feminino,,w2955
1076,casanatensis,,ut,,w2958
1077,casanatensis,,littera,,w2961
1078,casanatensis,,dicta,,w2964
1079,casanatensis,,est,,w2967
1080,casanatensis,,dictum,,w2970
1081,casanatensis,,in,,w2973
1082,casanatensis,,neutro,,w2976
1083,casanatensis,,ut,,w2979
1084,casanatensis,,tempus,,w2982
1085,casanatensis,,dictu2um,,w2985
1086,casanatensis,,est,,w2988
1087,casanatensis,,secundu2um,,w2991
1088,casanatensis,,substantia2am,,w2994
1089,casanatensis,,hoc,,w2997
1090,casanatensis,,est,,w3000
1091,casanatensis,,secundu2um,,w3003
1092,casanatensis,,qualitate2em,,w3006
1093,casanatensis,,sensus,,w3009
1094,casanatensis,,hoc,,w3012
1095,casanatensis,,modo,,w3015
1096,casanatensis,,ponitur,,w3018
1097,casanatensis,,nomen,,w3021
1098,casanatensis,,est,,w3024
1099,casanatensis,,in,,w3027
1100,casanatensis,,definitione,,w3030
1101,casanatensis,,et,,w3033
1102,casanatensis,,intelligitur,,w3036
1103,casanatensis,,esse,,w3039
1104,casanatensis,,definitio,,w3042
1105,casanatensis,,substantie,,w3045
1106,casanatensis,,ut,,w3048
1107,casanatensis,,littera,,w3051
1108,casanatensis,,est,,w3054
1109,casanatensis,,pars,,w3057
1110,casanatensis,,minima,,w3060
1111,casanatensis,,uocis,,w3063
1112,casanatensis,,articulatæ,,w3066
1113,casanatensis,,et,,w3069
1114,casanatensis,,pes,,w3072
1115,casanatensis,,est,,w3075
1116,casanatensis,,syllabaru2um,,w3078
1117,casanatensis,,et,,w3081
1118,casanatensis,,temporum,,w3084
1119,casanatensis,,certa,,w3087
1120,casanatensis,,dinumeratio,,w3090
1121,casanatensis,,et,,w3093
1122,casanatensis,,uerbu2um,,w3096
1123,casanatensis,,est,,w3099
1124,casanatensis,,pars,,w3102
1125,casanatensis,,orationis,,w3105
1126,casanatensis,,cu2um,,w3108
1127,casanatensis,,tempore,,w3111
1128,casanatensis,,et,,w3114
1129,casanatensis,,þpersona,,w3117
1130,casanatensis,,et,,w3120
1131,casanatensis,,nomen,,w3123
1132,casanatensis,,est,,w3126
1133,casanatensis,,pars,,w3129
1134,casanatensis,,orationis,,w3132
1135,casanatensis,,cu2um,,w3135
1136,casanatensis,,casu,,w3138
1137,casanatensis,,corpus,,w3141
1138,casanatensis,,aut,,w3144
1139,casanatensis,,rem,,w3147
1140,casanatensis,,proprie,,w3150
1141,casanatensis,,co2ommuniterue,,w3153
1142,casanatensis,,significans,,w3156
1143,casanatensis,,in,,w3159
1144,casanatensis,,hac,,w3162
1145,casanatensis,,nominis,,w3165
1146,casanatensis,,definitione,,w3168
1147,casanatensis,,¢quinq;que,,w3171
1148,casanatensis,,modi,,w3174
1149,casanatensis,,c¯continentur,,w3177
1150,casanatensis,,dicendo,,w3180
1151,casanatensis,,nomen,,w3183
1152,casanatensis,,est,,w3186
1153,casanatensis,,pars,,w3189
1154,casanatensis,,orationis,,w3192
1155,casanatensis,,ostenditur,,w3195
1156,casanatensis,,ee¯esse,,w3198
1157,casanatensis,,una,,w3201
1158,casanatensis,,ex,,w3204
1159,casanatensis,,octo,,w3207
1160,casanatensis,,partibus,,w3210
1161,casanatensis,,dicendo,,w3213
1162,casanatensis,,cu2um,,w3216
1163,casanatensis,,casu,,w3219
1164,casanatensis,,ostenditur,,w3222
1165,casanatensis,,nullu2um,,w3225
1166,casanatensis,,nomen,,w3228
1167,casanatensis,,sine,,w3231
1168,casanatensis,,uno,,w3234
1169,casanatensis,,casu,,w3237
1170,casanatensis,,esse,,w3240
1171,casanatensis,,posse,,w3243
1172,casanatensis,,sine,,w3246
1173,casanatensis,,esse,,w3249
1174,casanatensis,,dicendo,,w3252
1175,casanatensis,,hoc,,w3255
1176,casanatensis,,ipsum,,w3258
1177,casanatensis,,decernitur,,w3261
1178,casanatensis,,a,,w3264
1179,casanatensis,,uerbo,,w3267
1180,casanatensis,,quod,,w3270
1181,casanatensis,,caret,,w3273
1182,casanatensis,,casu,,w3276
1183,casanatensis,,et,,w3279
1184,casanatensis,,ab,,w3282
1185,casanatensis,,aduerbio,,w3285
1186,casanatensis,,et,,w3288
1187,casanatensis,,a,,w3291
1188,casanatensis,,coniunctione,,w3294
1189,casanatensis,,et,,w3297
1190,casanatensis,,appositione,,w3300
1191,casanatensis,,et,,w3303
1192,casanatensis,,interiectione,,w3306
1193,casanatensis,,dicendo,,w3309
1194,casanatensis,,corpus,,w3312
1195,casanatensis,,aut,,w3315
1196,casanatensis,,rem,,w3318
1197,casanatensis,,ostenditur,,w3321
1198,casanatensis,,omne,,w3324
1199,casanatensis,,nomen,,w3327
1200,casanatensis,,aut,,w3330
1201,casanatensis,,corpus,,w3333
1202,casanatensis,,significare,,w3336
1203,casanatensis,,quod,,w3339
1204,casanatensis,,uideri,,w3342
1205,casanatensis,,aut,,w3345
1206,casanatensis,,tangi,,w3348
1207,casanatensis,,potest,,w3351
1208,casanatensis,,ut,,w3354
1209,casanatensis,,homo,,w3357
1210,casanatensis,,cælu2um,,w3360
1211,casanatensis,,"aerNote that since here ""ae"" is no diphthong, it is written with two separate graphemes ""a"" and ""e"".",,w3363
1212,casanatensis,,uox,,w3366
1213,casanatensis,,aut,,w3369
1214,casanatensis,,rem,,w3372
1215,casanatensis,,quæ,,w3375
1216,casanatensis,,nec,,w3378
1217,casanatensis,,uideri,,w3381
1218,casanatensis,,nec,,w3384
1219,casanatensis,,tangi,,w3387
1220,casanatensis,,potest,,w3390
1221,casanatensis,,ut,,w3393
1222,casanatensis,,pietas,,w3396
1223,casanatensis,,iustitia,,w3399
1224,casanatensis,,sapientia,,w3402
1225,casanatensis,,dicendo,,w3405
1226,casanatensis,,ŋproprie,,w3408
1227,casanatensis,,communiterue,,w3411
1228,casanatensis,,significans,,w3414
1229,casanatensis,,ostenditur,,w3417
1230,casanatensis,,nomen,,w3420
1231,casanatensis,,esse,,w3423
1232,casanatensis,,aut,,w3426
1233,casanatensis,,ŋproprium,,w3429
1234,casanatensis,,quod,,w3432
1235,casanatensis,,extra,,w3435
1236,casanatensis,,natura2am,,w3438
1237,casanatensis,,inponitur,,w3441
1238,casanatensis,,et,,w3444
1239,casanatensis,,unius,,w3447
1240,casanatensis,,est,,w3450
1241,casanatensis,,ut,,w3453
1242,casanatensis,,cicero,,w3454
1243,casanatensis,,uirgilius,,w3456
1244,casanatensis,,aut,,w3457
1245,casanatensis,,appellatiuu2um,,w3459
1246,casanatensis,,quod,,w3462
1247,casanatensis,,naturaliter,,w3465
1248,casanatensis,,est,,w3468
1249,casanatensis,,et,,w3471
1250,casanatensis,,est,,w3474
1251,casanatensis,,multorum,,w3477
1252,casanatensis,,ut,,w3480
1253,casanatensis,,homo,,w3483
1254,casanatensis,,arbor,,w3486
1255,casanatensis,,et,,w3489
1256,casanatensis,,in,,w3492
1257,casanatensis,,hoc,,w3495
1258,casanatensis,,separatur,,w3498
1259,casanatensis,,a,,w3501
1260,casanatensis,,pronomine,,w3504
1261,casanatensis,,et,,w3507
1262,casanatensis,,participio,,w3510
1263,casanatensis,,quæ,,w3513
1264,casanatensis,,þper,,w3516
1265,casanatensis,,eosdem,,w3519
1266,casanatensis,,casus,,w3522
1267,casanatensis,,declamantur,,w3525
1268,casanatensis,,ut,,w3528
1269,casanatensis,,nomen,,w3531
1270,casanatensis,,sed,,w3534
1271,casanatensis,,carent,,w3537
1272,casanatensis,,ŋpropria2am,,w3540
1273,casanatensis,,qualitatem,,w3543
1274,casanatensis,,corpus,,w3546
1275,casanatensis,,et,,w3549
1276,casanatensis,,ŋpropriæ,,w3552
1277,casanatensis,,qualitatis,,w3555
1278,casanatensis,,est,,w3558
1279,casanatensis,,et,,w3561
1280,casanatensis,,appellatiue,,w3564
1281,casanatensis,,ŋproprie,,w3567
1282,casanatensis,,ut,,w3570
1283,casanatensis,,petrus,,w3573
1284,casanatensis,,salomon,,w3576
1285,casanatensis,,appellatiuæ,,w3579
1286,casanatensis,,ut,,w3582
1287,casanatensis,,ciuitas,,w3585
1288,casanatensis,,flumen,,w3588
1289,casanatensis,,mons,,w3591
1290,casanatensis,,corpus,,w3594
1291,casanatensis,,compositum,,w3597
1292,casanatensis,,est,,w3600
1293,casanatensis,,ex,,w3603
1294,casanatensis,,corrupto,,w3606
1295,casanatensis,,et,,w3609
1296,casanatensis,,integro,,w3612
1297,casanatensis,,cor,,w3615
1298,casanatensis,,a,,w3618
1299,casanatensis,,corde,,w3621
1300,casanatensis,,pus,,w3624
1301,casanatensis,,integrum,,w3627
1302,casanatensis,,est,,w3630
1303,casanatensis,,quod,,w3633
1304,casanatensis,,intellegitur,,w3636
1305,casanatensis,,custodia,,w3639
1306,casanatensis,,sicut,,w3642
1307,casanatensis,,alibi,,w3645
1308,casanatensis,,in,,w3649
1309,casanatensis,,pure,,w3650
1310,casanatensis,,positis,,w3651
1311,casanatensis,,solus,,w3654
1312,casanatensis,,hic,,w3657
1313,casanatensis,,euasit,,w3660
1314,casanatensis,,et,,w3663
1315,casanatensis,,intellegitur,,w3666
