position,doc,lang,form,lemma,anchor
387,ldlt-balex,,apud,,ldlt-balex:0.1.1.0.3.2
388,ldlt-balex,,se,,ldlt-balex:0.1.1.0.3.2
389,ldlt-balex,,Caesar,,ldlt-balex:0.1.1.0.3.2
390,ldlt-balex,,commoraretur,,ldlt-balex:0.1.1.0.3.2
391,ldlt-balex,,quem,,ldlt-balex:0.1.1.0.3.3
392,ldlt-balex,,si,,ldlt-balex:0.1.1.0.3.3
393,ldlt-balex,,non,,ldlt-balex:0.1.1.0.3.3
394,ldlt-balex,,expulissent,,ldlt-balex:0.1.1.0.3.3
395,ldlt-balex,,futuram,,ldlt-balex:0.1.1.0.3.3
396,ldlt-balex,,ex,,ldlt-balex:0.1.1.0.3.3
397,ldlt-balex,,regno,,ldlt-balex:0.1.1.0.3.3
398,ldlt-balex,,prouinciam,,ldlt-balex:0.1.1.0.3.3
399,ldlt-balex,,idque,,ldlt-balex:0.1.1.0.3.3
400,ldlt-balex,,agendum,,ldlt-balex:0.1.1.0.3.3
401,ldlt-balex,,mature,,ldlt-balex:0.1.1.0.3.3
402,ldlt-balex,,namque,,ldlt-balex:0.1.1.0.3.3
403,ldlt-balex,,eum,,ldlt-balex:0.1.1.0.3.3
404,ldlt-balex,,interclusum,,ldlt-balex:0.1.1.0.3.3
405,ldlt-balex,,tempestatibus,,ldlt-balex:0.1.1.0.3.3
406,ldlt-balex,,propter,,ldlt-balex:0.1.1.0.3.3
407,ldlt-balex,,anni,,ldlt-balex:0.1.1.0.3.3
408,ldlt-balex,,tempus,,ldlt-balex:0.1.1.0.3.3
409,ldlt-balex,,recipere,,ldlt-balex:0.1.1.0.3.3
410,ldlt-balex,,transmarina,,ldlt-balex:0.1.1.0.3.3
411,ldlt-balex,,auxilia,,ldlt-balex:0.1.1.0.3.3
412,ldlt-balex,,non,,ldlt-balex:0.1.1.0.3.3
413,ldlt-balex,,posse,,ldlt-balex:0.1.1.0.3.3
414,ldlt-balex,,Interim,,ldlt-balex:0.1.1.0.4.0
415,ldlt-balex,,dissensione,,ldlt-balex:0.1.1.0.4.0
416,ldlt-balex,,orta,,ldlt-balex:0.1.1.0.4.0
417,ldlt-balex,,inter,,ldlt-balex:0.1.1.0.4.0
418,ldlt-balex,,Achillan,,ldlt-balex:0.1.1.0.4.0
419,ldlt-balex,,qui,,ldlt-balex:0.1.1.0.4.0
420,ldlt-balex,,ueterano,,ldlt-balex:0.1.1.0.4.0
421,ldlt-balex,,exercitui,,ldlt-balex:0.1.1.0.4.0
422,ldlt-balex,,praeerat,,ldlt-balex:0.1.1.0.4.0
423,ldlt-balex,,et,,ldlt-balex:0.1.1.0.4.0
424,ldlt-balex,,Arsinoen,,ldlt-balex:0.1.1.0.4.0
425,ldlt-balex,,regis,,ldlt-balex:0.1.1.0.4.0
426,ldlt-balex,,Ptolomaei,,ldlt-balex:0.1.1.0.4.0
427,ldlt-balex,,minorem,,ldlt-balex:0.1.1.0.4.0
428,ldlt-balex,,filiam,,ldlt-balex:0.1.1.0.4.0
429,ldlt-balex,,ut,,ldlt-balex:0.1.1.0.4.0
430,ldlt-balex,,supra,,ldlt-balex:0.1.1.0.4.0
431,ldlt-balex,,demonstratum,,ldlt-balex:0.1.1.0.4.0
432,ldlt-balex,,est,,ldlt-balex:0.1.1.0.4.0
433,ldlt-balex,,cum,,ldlt-balex:0.1.1.0.4.0
434,ldlt-balex,,uterque,,ldlt-balex:0.1.1.0.4.0
435,ldlt-balex,,utrique,,ldlt-balex:0.1.1.0.4.0
436,ldlt-balex,,insidiaretur,,ldlt-balex:0.1.1.0.4.0
437,ldlt-balex,,et,,ldlt-balex:0.1.1.0.4.0
438,ldlt-balex,,summam,,ldlt-balex:0.1.1.0.4.0
439,ldlt-balex,,imperi,,ldlt-balex:0.1.1.0.4.0
440,ldlt-balex,,ipse,,ldlt-balex:0.1.1.0.4.0
441,ldlt-balex,,obtinere,,ldlt-balex:0.1.1.0.4.0
442,ldlt-balex,,uellet,,ldlt-balex:0.1.1.0.4.0
443,ldlt-balex,,praeoccupat,,lem-4.1-praeoccupat-Arsinoe-per-Ganymeden-eunuchum-nutricium-suum-atque-Achillan
444,ldlt-balex,,Arsinoe,,lem-4.1-praeoccupat-Arsinoe-per-Ganymeden-eunuchum-nutricium-suum-atque-Achillan
445,ldlt-balex,,per,,lem-4.1-praeoccupat-Arsinoe-per-Ganymeden-eunuchum-nutricium-suum-atque-Achillan
446,ldlt-balex,,Ganymeden,,lem-4.1-praeoccupat-Arsinoe-per-Ganymeden-eunuchum-nutricium-suum-atque-Achillan
447,ldlt-balex,,eunuchum,,lem-4.1-praeoccupat-Arsinoe-per-Ganymeden-eunuchum-nutricium-suum-atque-Achillan
448,ldlt-balex,,nutricium,,lem-4.1-praeoccupat-Arsinoe-per-Ganymeden-eunuchum-nutricium-suum-atque-Achillan
449,ldlt-balex,,suum,,lem-4.1-praeoccupat-Arsinoe-per-Ganymeden-eunuchum-nutricium-suum-atque-Achillan
450,ldlt-balex,,atque,,lem-4.1-praeoccupat-Arsinoe-per-Ganymeden-eunuchum-nutricium-suum-atque-Achillan
451,ldlt-balex,,Achillan,,lem-4.1-praeoccupat-Arsinoe-per-Ganymeden-eunuchum-nutricium-suum-atque-Achillan
452,ldlt-balex,,interficit,,lem-4.1-interficit
453,ldlt-balex,,Hoc,,ldlt-balex:0.1.1.0.4.1
454,ldlt-balex,,occiso,,ldlt-balex:0.1.1.0.4.1
455,ldlt-balex,,sine,,ldlt-balex:0.1.1.0.4.1
456,ldlt-balex,,ullo,,ldlt-balex:0.1.1.0.4.1
457,ldlt-balex,,socio,,ldlt-balex:0.1.1.0.4.1
458,ldlt-balex,,et,,ldlt-balex:0.1.1.0.4.1
459,ldlt-balex,,custode,,ldlt-balex:0.1.1.0.4.1
460,ldlt-balex,,ipsa,,ldlt-balex:0.1.1.0.4.1
461,ldlt-balex,,omne,,ldlt-balex:0.1.1.0.4.1
462,ldlt-balex,,imperium,,ldlt-balex:0.1.1.0.4.1
463,ldlt-balex,,obtinebat,,ldlt-balex:0.1.1.0.4.1
464,ldlt-balex,,Exercitus,,ldlt-balex:0.1.1.0.4.1
465,ldlt-balex,,Ganymedi,,ldlt-balex:0.1.1.0.4.1
466,ldlt-balex,,traditur,,ldlt-balex:0.1.1.0.4.1
467,ldlt-balex,,Is,,lem-4.2-is
468,ldlt-balex,,suscepto,,ldlt-balex:0.1.1.0.4.1
469,ldlt-balex,,officio,,ldlt-balex:0.1.1.0.4.1
470,ldlt-balex,,largitionem,,ldlt-balex:0.1.1.0.4.1
471,ldlt-balex,,in,,ldlt-balex:0.1.1.0.4.1
472,ldlt-balex,,militem,,lem-4.2-militem
473,ldlt-balex,,auget,,ldlt-balex:0.1.1.0.4.1
474,ldlt-balex,,reliqua,,lem-4.2-reliqua
475,ldlt-balex,,pari,,ldlt-balex:0.1.1.0.4.1
476,ldlt-balex,,diligentia,,ldlt-balex:0.1.1.0.4.1
477,ldlt-balex,,administrat,,ldlt-balex:0.1.1.0.4.1
478,ldlt-balex,,Alexandria,,ldlt-balex:0.1.1.0.5.0
479,ldlt-balex,,est,,ldlt-balex:0.1.1.0.5.0
480,ldlt-balex,,fere,,ldlt-balex:0.1.1.0.5.0
481,ldlt-balex,,tota,,ldlt-balex:0.1.1.0.5.0
482,ldlt-balex,,suffossa,,lem-5.1-suffossa
483,ldlt-balex,,specusque,,ldlt-balex:0.1.1.0.5.0
484,ldlt-balex,,habet,,ldlt-balex:0.1.1.0.5.0
485,ldlt-balex,,ad,,lem-5.1-ad-Nilum
486,ldlt-balex,,Nilum,,lem-5.1-ad-Nilum
487,ldlt-balex,,pertinentes,,ldlt-balex:0.1.1.0.5.0
488,ldlt-balex,,quibus,,ldlt-balex:0.1.1.0.5.0
489,ldlt-balex,,aqua,,ldlt-balex:0.1.1.0.5.0
490,ldlt-balex,,in,,ldlt-balex:0.1.1.0.5.0
491,ldlt-balex,,priuatas,,ldlt-balex:0.1.1.0.5.0
492,ldlt-balex,,domos,,ldlt-balex:0.1.1.0.5.0
493,ldlt-balex,,inducitur,,ldlt-balex:0.1.1.0.5.0
494,ldlt-balex,,quae,,ldlt-balex:0.1.1.0.5.0
495,ldlt-balex,,paulatim,,ldlt-balex:0.1.1.0.5.0
496,ldlt-balex,,spatio,,lem-5.1-spatio-temporis
497,ldlt-balex,,temporis,,lem-5.1-spatio-temporis
498,ldlt-balex,,liquescit,,ldlt-balex:0.1.1.0.5.0
499,ldlt-balex,,ac,,ldlt-balex:0.1.1.0.5.0
500,ldlt-balex,,subsidit,,ldlt-balex:0.1.1.0.5.0
501,ldlt-balex,,Hac,,ldlt-balex:0.1.1.0.5.1
502,ldlt-balex,,uti,,ldlt-balex:0.1.1.0.5.1
503,ldlt-balex,,domini,,ldlt-balex:0.1.1.0.5.1
504,ldlt-balex,,aedificiorum,,ldlt-balex:0.1.1.0.5.1
505,ldlt-balex,,atque,,ldlt-balex:0.1.1.0.5.1
506,ldlt-balex,,eorum,,ldlt-balex:0.1.1.0.5.1
507,ldlt-balex,,familiae,,ldlt-balex:0.1.1.0.5.1
508,ldlt-balex,,consuerunt,,ldlt-balex:0.1.1.0.5.1
509,ldlt-balex,,Nam,,ldlt-balex:0.1.1.0.5.1
510,ldlt-balex,,quae,,ldlt-balex:0.1.1.0.5.1
511,ldlt-balex,,flumine,,ldlt-balex:0.1.1.0.5.1
512,ldlt-balex,,Nilo,,ldlt-balex:0.1.1.0.5.1
513,ldlt-balex,,fertur,,ldlt-balex:0.1.1.0.5.1
514,ldlt-balex,,adeo,,ldlt-balex:0.1.1.0.5.1
515,ldlt-balex,,est,,ldlt-balex:0.1.1.0.5.1
516,ldlt-balex,,limosa,,ldlt-balex:0.1.1.0.5.1
517,ldlt-balex,,ac,,ldlt-balex:0.1.1.0.5.1
518,ldlt-balex,,turbida,,ldlt-balex:0.1.1.0.5.1
519,ldlt-balex,,ut,,ldlt-balex:0.1.1.0.5.1
520,ldlt-balex,,multos,,ldlt-balex:0.1.1.0.5.1
521,ldlt-balex,,uariosque,,ldlt-balex:0.1.1.0.5.1
522,ldlt-balex,,morbos,,ldlt-balex:0.1.1.0.5.1
523,ldlt-balex,,efficiat,,ldlt-balex:0.1.1.0.5.1
524,ldlt-balex,,Sed,,ldlt-balex:0.1.1.0.5.1
525,ldlt-balex,,ea,,ldlt-balex:0.1.1.0.5.1
526,ldlt-balex,,plebes,,ldlt-balex:0.1.1.0.5.1
527,ldlt-balex,,ac,,ldlt-balex:0.1.1.0.5.1
528,ldlt-balex,,multitudo,,ldlt-balex:0.1.1.0.5.1
529,ldlt-balex,,contenta,,ldlt-balex:0.1.1.0.5.1
530,ldlt-balex,,est,,ldlt-balex:0.1.1.0.5.1
531,ldlt-balex,,necessario,,ldlt-balex:0.1.1.0.5.1
532,ldlt-balex,,quod,,ldlt-balex:0.1.1.0.5.1
533,ldlt-balex,,fons,,ldlt-balex:0.1.1.0.5.1
534,ldlt-balex,,urbe,,ldlt-balex:0.1.1.0.5.1
535,ldlt-balex,,tota,,ldlt-balex:0.1.1.0.5.1
536,ldlt-balex,,nullus,,ldlt-balex:0.1.1.0.5.1
537,ldlt-balex,,est,,ldlt-balex:0.1.1.0.5.1
538,ldlt-balex,,Hoc,,ldlt-balex:0.1.1.0.5.1
539,ldlt-balex,,tamen,,lem-5.2-tamen
540,ldlt-balex,,flumen,,ldlt-balex:0.1.1.0.5.1
541,ldlt-balex,,in,,ldlt-balex:0.1.1.0.5.1
542,ldlt-balex,,ea,,ldlt-balex:0.1.1.0.5.1
543,ldlt-balex,,parte,,ldlt-balex:0.1.1.0.5.1
544,ldlt-balex,,erat,,ldlt-balex:0.1.1.0.5.1
545,ldlt-balex,,urbis,,ldlt-balex:0.1.1.0.5.1
546,ldlt-balex,,quae,,ldlt-balex:0.1.1.0.5.1
547,ldlt-balex,,ab,,ldlt-balex:0.1.1.0.5.1
548,ldlt-balex,,Alexandrinis,,ldlt-balex:0.1.1.0.5.1
549,ldlt-balex,,tenebatur,,ldlt-balex:0.1.1.0.5.1
550,ldlt-balex,,Quo,,ldlt-balex:0.1.1.0.5.2
551,ldlt-balex,,facto,,ldlt-balex:0.1.1.0.5.2
552,ldlt-balex,,est,,ldlt-balex:0.1.1.0.5.2
553,ldlt-balex,,admonitus,,ldlt-balex:0.1.1.0.5.2
554,ldlt-balex,,Ganymedes,,ldlt-balex:0.1.1.0.5.2
555,ldlt-balex,,posse,,ldlt-balex:0.1.1.0.5.2
556,ldlt-balex,,nostros,,ldlt-balex:0.1.1.0.5.2
557,ldlt-balex,,aqua,,ldlt-balex:0.1.1.0.5.2
558,ldlt-balex,,intercludi,,ldlt-balex:0.1.1.0.5.2
559,ldlt-balex,,Qui,,ldlt-balex:0.1.1.0.5.2
560,ldlt-balex,,distributi,,ldlt-balex:0.1.1.0.5.2
561,ldlt-balex,,munitionum,,lem-5.3-munitionum
562,ldlt-balex,,tuendarum,,ldlt-balex:0.1.1.0.5.2
563,ldlt-balex,,causa,,ldlt-balex:0.1.1.0.5.2
564,ldlt-balex,,uicatim,,ldlt-balex:0.1.1.0.5.2
565,ldlt-balex,,ex,,ldlt-balex:0.1.1.0.5.2
566,ldlt-balex,,priuatis,,ldlt-balex:0.1.1.0.5.2
567,ldlt-balex,,aedificiis,,ldlt-balex:0.1.1.0.5.2
568,ldlt-balex,,specibus,,ldlt-balex:0.1.1.0.5.2
569,ldlt-balex,,ac,,ldlt-balex:0.1.1.0.5.2
570,ldlt-balex,,puteis,,ldlt-balex:0.1.1.0.5.2
571,ldlt-balex,,extracta,,ldlt-balex:0.1.1.0.5.2
572,ldlt-balex,,aqua,,ldlt-balex:0.1.1.0.5.2
573,ldlt-balex,,utebantur,,ldlt-balex:0.1.1.0.5.2
574,ldlt-balex,,Hoc,,ldlt-balex:0.1.1.0.6.0
575,ldlt-balex,,probato,,ldlt-balex:0.1.1.0.6.0
576,ldlt-balex,,consilio,,ldlt-balex:0.1.1.0.6.0
577,ldlt-balex,,magnum,,ldlt-balex:0.1.1.0.6.0
578,ldlt-balex,,ac,,ldlt-balex:0.1.1.0.6.0
579,ldlt-balex,,difficile,,ldlt-balex:0.1.1.0.6.0
580,ldlt-balex,,opus,,ldlt-balex:0.1.1.0.6.0
581,ldlt-balex,,aggreditur,,ldlt-balex:0.1.1.0.6.0
582,ldlt-balex,,Intersaeptis,,ldlt-balex:0.1.1.0.6.0
583,ldlt-balex,,enim,,ldlt-balex:0.1.1.0.6.0
584,ldlt-balex,,specibus,,ldlt-balex:0.1.1.0.6.0
585,ldlt-balex,,atque,,ldlt-balex:0.1.1.0.6.0
586,ldlt-balex,,omnibus,,ldlt-balex:0.1.1.0.6.0
587,ldlt-balex,,urbis,,ldlt-balex:0.1.1.0.6.0
588,ldlt-balex,,partibus,,ldlt-balex:0.1.1.0.6.0
589,ldlt-balex,,exclusis,,ldlt-balex:0.1.1.0.6.0
590,ldlt-balex,,quae,,ldlt-balex:0.1.1.0.6.0
591,ldlt-balex,,ab,,ldlt-balex:0.1.1.0.6.0
592,ldlt-balex,,ipso,,ldlt-balex:0.1.1.0.6.0
593,ldlt-balex,,tenebantur,,ldlt-balex:0.1.1.0.6.0
594,ldlt-balex,,aquae,,ldlt-balex:0.1.1.0.6.0
595,ldlt-balex,,magnam,,ldlt-balex:0.1.1.0.6.0
596,ldlt-balex,,uim,,ldlt-balex:0.1.1.0.6.0
597,ldlt-balex,,ex,,ldlt-balex:0.1.1.0.6.0
598,ldlt-balex,,mari,,ldlt-balex:0.1.1.0.6.0
599,ldlt-balex,,rotis,,ldlt-balex:0.1.1.0.6.0
600,ldlt-balex,,ac,,ldlt-balex:0.1.1.0.6.0
601,ldlt-balex,,machinationibus,,ldlt-balex:0.1.1.0.6.0
602,ldlt-balex,,exprimere,,ldlt-balex:0.1.1.0.6.0
603,ldlt-balex,,contendit,,ldlt-balex:0.1.1.0.6.0
604,ldlt-balex,,Hanc,,lem-6.1-hanc-locis
605,ldlt-balex,,locis,,lem-6.1-hanc-locis
606,ldlt-balex,,superioribus,,ldlt-balex:0.1.1.0.6.0
607,ldlt-balex,,fundere,,ldlt-balex:0.1.1.0.6.0
608,ldlt-balex,,in,,ldlt-balex:0.1.1.0.6.0
609,ldlt-balex,,partem,,ldlt-balex:0.1.1.0.6.0
610,ldlt-balex,,Caesaris,,ldlt-balex:0.1.1.0.6.0
611,ldlt-balex,,non,,ldlt-balex:0.1.1.0.6.0
612,ldlt-balex,,intermittebat,,lem-6.1-intermittebat
613,ldlt-balex,,Quam,,ldlt-balex:0.1.1.0.6.1
614,ldlt-balex,,ob,,ldlt-balex:0.1.1.0.6.1
615,ldlt-balex,,causam,,ldlt-balex:0.1.1.0.6.1
616,ldlt-balex,,salsior,,ldlt-balex:0.1.1.0.6.1
617,ldlt-balex,,paulo,,ldlt-balex:0.1.1.0.6.1
618,ldlt-balex,,praeter,,ldlt-balex:0.1.1.0.6.1
619,ldlt-balex,,consuetudinem,,ldlt-balex:0.1.1.0.6.1
620,ldlt-balex,,aqua,,ldlt-balex:0.1.1.0.6.1
621,ldlt-balex,,trahebatur,,ldlt-balex:0.1.1.0.6.1
622,ldlt-balex,,ex,,ldlt-balex:0.1.1.0.6.1
623,ldlt-balex,,proximis,,ldlt-balex:0.1.1.0.6.1
624,ldlt-balex,,aedificiis,,ldlt-balex:0.1.1.0.6.1
625,ldlt-balex,,magnamque,,ldlt-balex:0.1.1.0.6.1
626,ldlt-balex,,hominibus,,ldlt-balex:0.1.1.0.6.1
627,ldlt-balex,,admirationem,,ldlt-balex:0.1.1.0.6.1
628,ldlt-balex,,praebebat,,ldlt-balex:0.1.1.0.6.1
629,ldlt-balex,,quam,,ldlt-balex:0.1.1.0.6.1
630,ldlt-balex,,ob,,ldlt-balex:0.1.1.0.6.1
631,ldlt-balex,,rem,,ldlt-balex:0.1.1.0.6.1
632,ldlt-balex,,id,,ldlt-balex:0.1.1.0.6.1
633,ldlt-balex,,accidisset,,ldlt-balex:0.1.1.0.6.1
634,ldlt-balex,,Nec,,ldlt-balex:0.1.1.0.6.1
635,ldlt-balex,,satis,,ldlt-balex:0.1.1.0.6.1
636,ldlt-balex,,sibi,,ldlt-balex:0.1.1.0.6.1
637,ldlt-balex,,ipsi,,ldlt-balex:0.1.1.0.6.1
638,ldlt-balex,,credebant,,ldlt-balex:0.1.1.0.6.1
639,ldlt-balex,,cum,,ldlt-balex:0.1.1.0.6.1
640,ldlt-balex,,se,,ldlt-balex:0.1.1.0.6.1
641,ldlt-balex,,inferiores,,ldlt-balex:0.1.1.0.6.1
642,ldlt-balex,,eiusdem,,ldlt-balex:0.1.1.0.6.1
643,ldlt-balex,,generis,,ldlt-balex:0.1.1.0.6.1
644,ldlt-balex,,ac,,ldlt-balex:0.1.1.0.6.1
645,ldlt-balex,,saporis,,ldlt-balex:0.1.1.0.6.1
646,ldlt-balex,,aqua,,ldlt-balex:0.1.1.0.6.1
647,ldlt-balex,,dicerent,,ldlt-balex:0.1.1.0.6.1
648,ldlt-balex,,uti,,ldlt-balex:0.1.1.0.6.1
649,ldlt-balex,,atque,,ldlt-balex:0.1.1.0.6.1
650,ldlt-balex,,ante,,ldlt-balex:0.1.1.0.6.1
651,ldlt-balex,,consuessent,,ldlt-balex:0.1.1.0.6.1
652,ldlt-balex,,uulgoque,,ldlt-balex:0.1.1.0.6.1
653,ldlt-balex,,inter,,ldlt-balex:0.1.1.0.6.1
654,ldlt-balex,,se,,ldlt-balex:0.1.1.0.6.1
655,ldlt-balex,,conferebant,,ldlt-balex:0.1.1.0.6.1
656,ldlt-balex,,Et,,ldlt-balex:0.1.1.0.6.1
657,ldlt-balex,,degustando,,ldlt-balex:0.1.1.0.6.1
658,ldlt-balex,,quantum,,ldlt-balex:0.1.1.0.6.1
659,ldlt-balex,,inter,,ldlt-balex:0.1.1.0.6.1
660,ldlt-balex,,se,,ldlt-balex:0.1.1.0.6.1
661,ldlt-balex,,differrent,,ldlt-balex:0.1.1.0.6.1
662,ldlt-balex,,aquae,,ldlt-balex:0.1.1.0.6.1
663,ldlt-balex,,cognoscebant,,ldlt-balex:0.1.1.0.6.1
664,ldlt-balex,,Paruo,,ldlt-balex:0.1.1.0.6.2
665,ldlt-balex,,uero,,ldlt-balex:0.1.1.0.6.2
666,ldlt-balex,,temporis,,ldlt-balex:0.1.1.0.6.2
667,ldlt-balex,,spatio,,ldlt-balex:0.1.1.0.6.2
668,ldlt-balex,,haec,,ldlt-balex:0.1.1.0.6.2
669,ldlt-balex,,propior,,ldlt-balex:0.1.1.0.6.2
670,ldlt-balex,,bibi,,ldlt-balex:0.1.1.0.6.2
671,ldlt-balex,,omnino,,ldlt-balex:0.1.1.0.6.2
672,ldlt-balex,,non,,ldlt-balex:0.1.1.0.6.2
673,ldlt-balex,,poterat,,ldlt-balex:0.1.1.0.6.2
674,ldlt-balex,,illa,,ldlt-balex:0.1.1.0.6.2
675,ldlt-balex,,inferior,,ldlt-balex:0.1.1.0.6.2
676,ldlt-balex,,corruptior,,ldlt-balex:0.1.1.0.6.2
677,ldlt-balex,,iam,,ldlt-balex:0.1.1.0.6.2
678,ldlt-balex,,salsiorque,,ldlt-balex:0.1.1.0.6.2
679,ldlt-balex,,reperiebatur,,ldlt-balex:0.1.1.0.6.2
680,ldlt-balex,,Quo,,ldlt-balex:0.1.1.0.7.0
681,ldlt-balex,,facto,,ldlt-balex:0.1.1.0.7.0
682,ldlt-balex,,dubitatione,,ldlt-balex:0.1.1.0.7.0
683,ldlt-balex,,sublata,,ldlt-balex:0.1.1.0.7.0
684,ldlt-balex,,tantus,,ldlt-balex:0.1.1.0.7.0
685,ldlt-balex,,incessit,,ldlt-balex:0.1.1.0.7.0
686,ldlt-balex,,timor,,ldlt-balex:0.1.1.0.7.0
687,ldlt-balex,,ut,,ldlt-balex:0.1.1.0.7.0
688,ldlt-balex,,ad,,ldlt-balex:0.1.1.0.7.0
689,ldlt-balex,,extremum,,ldlt-balex:0.1.1.0.7.0
690,ldlt-balex,,casum,,lem-7.1-casum-periculi
691,ldlt-balex,,periculi,,lem-7.1-casum-periculi
692,ldlt-balex,,omnes,,ldlt-balex:0.1.1.0.7.0
693,ldlt-balex,,deducti,,ldlt-balex:0.1.1.0.7.0
694,ldlt-balex,,uiderentur,,ldlt-balex:0.1.1.0.7.0
695,ldlt-balex,,atque,,ldlt-balex:0.1.1.0.7.0
696,ldlt-balex,,alii,,ldlt-balex:0.1.1.0.7.0
697,ldlt-balex,,morari,,lem-7.1-morari-Caesarem
698,ldlt-balex,,Caesarem,,lem-7.1-morari-Caesarem
699,ldlt-balex,,dicerent,,ldlt-balex:0.1.1.0.7.0
700,ldlt-balex,,quin,,ldlt-balex:0.1.1.0.7.0
701,ldlt-balex,,naues,,ldlt-balex:0.1.1.0.7.0
702,ldlt-balex,,conscendere,,ldlt-balex:0.1.1.0.7.0
703,ldlt-balex,,iuberet,,lem-7.1-iuberet
704,ldlt-balex,,alii,,ldlt-balex:0.1.1.0.7.0
705,ldlt-balex,,multo,,ldlt-balex:0.1.1.0.7.0
706,ldlt-balex,,grauius,,lem-7.1-grauius-extimescerent-casum
707,ldlt-balex,,extimescerent,,lem-7.1-grauius-extimescerent-casum
708,ldlt-balex,,casum,,lem-7.1-grauius-extimescerent-casum
709,ldlt-balex,,quod,,ldlt-balex:0.1.1.0.7.0
710,ldlt-balex,,neque,,ldlt-balex:0.1.1.0.7.0
711,ldlt-balex,,celari,,ldlt-balex:0.1.1.0.7.0
712,ldlt-balex,,Alexandrini,,lem-7.1-Alexandrini
713,ldlt-balex,,possent,,lem-7.1-possent
714,ldlt-balex,,in,,ldlt-balex:0.1.1.0.7.0
715,ldlt-balex,,apparanda,,lem-7.1-apparanda
716,ldlt-balex,,fuga,,ldlt-balex:0.1.1.0.7.0
717,ldlt-balex,,cum,,ldlt-balex:0.1.1.0.7.0
718,ldlt-balex,,tam,,ldlt-balex:0.1.1.0.7.0
719,ldlt-balex,,paruo,,ldlt-balex:0.1.1.0.7.0
720,ldlt-balex,,spatio,,ldlt-balex:0.1.1.0.7.0
721,ldlt-balex,,distarent,,ldlt-balex:0.1.1.0.7.0
722,ldlt-balex,,ab,,ldlt-balex:0.1.1.0.7.0
723,ldlt-balex,,ipsis,,ldlt-balex:0.1.1.0.7.0
724,ldlt-balex,,neque,,ldlt-balex:0.1.1.0.7.0
725,ldlt-balex,,illis,,lem-7.1-illis
726,ldlt-balex,,imminentibus,,ldlt-balex:0.1.1.0.7.0
727,ldlt-balex,,atque,,ldlt-balex:0.1.1.0.7.0
728,ldlt-balex,,insequentibus,,ldlt-balex:0.1.1.0.7.0
729,ldlt-balex,,ullus,,ldlt-balex:0.1.1.0.7.0
730,ldlt-balex,,in,,ldlt-balex:0.1.1.0.7.0
731,ldlt-balex,,naues,,ldlt-balex:0.1.1.0.7.0
732,ldlt-balex,,receptus,,ldlt-balex:0.1.1.0.7.0
733,ldlt-balex,,daretur,,ldlt-balex:0.1.1.0.7.0
734,ldlt-balex,,Erat,,ldlt-balex:0.1.1.0.7.1
735,ldlt-balex,,autem,,ldlt-balex:0.1.1.0.7.1
736,ldlt-balex,,magna,,ldlt-balex:0.1.1.0.7.1
737,ldlt-balex,,multitudo,,ldlt-balex:0.1.1.0.7.1
738,ldlt-balex,,oppidanorum,,ldlt-balex:0.1.1.0.7.1
739,ldlt-balex,,in,,ldlt-balex:0.1.1.0.7.1
740,ldlt-balex,,parte,,ldlt-balex:0.1.1.0.7.1
741,ldlt-balex,,Caesaris,,ldlt-balex:0.1.1.0.7.1
742,ldlt-balex,,quam,,ldlt-balex:0.1.1.0.7.1
743,ldlt-balex,,domiciliis,,lem-7.2-domiciliis
744,ldlt-balex,,ipsorum,,ldlt-balex:0.1.1.0.7.1
745,ldlt-balex,,non,,ldlt-balex:0.1.1.0.7.1
746,ldlt-balex,,mouerat,,ldlt-balex:0.1.1.0.7.1
747,ldlt-balex,,quod,,ldlt-balex:0.1.1.0.7.1
748,ldlt-balex,,ea,,ldlt-balex:0.1.1.0.7.1
749,ldlt-balex,,se,,ldlt-balex:0.1.1.0.7.1
750,ldlt-balex,,fidelem,,ldlt-balex:0.1.1.0.7.1
751,ldlt-balex,,palam,,ldlt-balex:0.1.1.0.7.1
752,ldlt-balex,,nostris,,ldlt-balex:0.1.1.0.7.1
753,ldlt-balex,,esse,,lem-7.2-esse
754,ldlt-balex,,simulabat,,ldlt-balex:0.1.1.0.7.1
755,ldlt-balex,,et,,ldlt-balex:0.1.1.0.7.1
756,ldlt-balex,,desciuisse,,ldlt-balex:0.1.1.0.7.1
757,ldlt-balex,,a,,ldlt-balex:0.1.1.0.7.1
758,ldlt-balex,,suis,,ldlt-balex:0.1.1.0.7.1
759,ldlt-balex,,uidebatur,,ldlt-balex:0.1.1.0.7.1
760,ldlt-balex,,ut,,lem-7.2-ut-mihi
761,ldlt-balex,,mihi,,lem-7.2-ut-mihi
762,ldlt-balex,,defendendi,,ldlt-balex:0.1.1.0.7.1
763,ldlt-balex,,essent,,ldlt-balex:0.1.1.0.7.1
764,ldlt-balex,,Alexandrini,,ldlt-balex:0.1.1.0.7.1
765,ldlt-balex,,neque,,lem-7.2-neque
766,ldlt-balex,,fallaces,,ldlt-balex:0.1.1.0.7.1
767,ldlt-balex,,esse,,ldlt-balex:0.1.1.0.7.1
768,ldlt-balex,,neque,,ldlt-balex:0.1.1.0.7.1
769,ldlt-balex,,temerarii,,ldlt-balex:0.1.1.0.7.1
770,ldlt-balex,,multaque,,lem-7.2-multaque
771,ldlt-balex,,oratio,,ldlt-balex:0.1.1.0.7.1
772,ldlt-balex,,frustra,,ldlt-balex:0.1.1.0.7.1
